id,timestamp,location_timestamp,sim_id,arfcn,code,sig_pow,sig_quality,sig_rssi,sig_snr,sig_cinr,source_id,technology,param1,param2,param3,param4,param5,info,plmn_id,lac,rac,cell_id,frame_type,node_id,is_synced
317609,73604206992643157,,0,3300,446.0,-1160,-300.0,-770.0,,,2,4,,,,,,,,,,,45461,0,0
317610,73604206996095157,,0,3300,334.0,-1160,-300.0,,,,2,4,,,,,,,,,,,45433,0,0
317611,73604207040818816,,0,3300,492.0,-1150,-300.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
317612,73604207900172307,,0,3102,489.0,-980,-120.0,-770.0,,,2,4,,,,,,,,,,,45458,0,0
317613,73604208096575488,,0,3102,,-990,-160.0,-620.0,-50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317614,73604208485099826,,0,3102,489.0,-990,-150.0,-670.0,-31.0,,1,4,274.0,9580.0,,,,,,,,,45459,0,0
317615,73604208552058088,,0,3102,489.0,-990,-150.0,-660.0,-31.0,,1,4,274.0,9708.0,,,,,,,,,45459,0,0
317616,73604208578223895,,0,3102,489.0,-990,-160.0,-670.0,-27.0,,1,4,274.0,1567.0,,,,,,,,,45459,0,0
317617,73604208586940445,,0,3102,490.0,-1130,-300.0,-740.0,,,2,4,,,,,,,,,,,45461,0,0
317618,73604208648060928,,0,3102,,-990,-160.0,-620.0,-50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317619,73604208592228369,,0,1423,490.0,-900,-170.0,-590.0,,,2,4,,,,,,,,,,,45458,0,0
317620,73604208592228369,,0,1423,489.0,-820,-120.0,-590.0,,,2,4,,,,,,,,,,,45458,0,0
317621,73604209160814592,,0,3102,,-990,-140.0,-640.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317622,73604209711382528,,0,3102,,-990,-150.0,-630.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317623,73604210183372800,,0,3102,,-990,-160.0,-620.0,-50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317624,73604210734006272,,0,3102,,-990,-150.0,-650.0,0.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317625,73604211284705280,,0,3102,,-990,-150.0,-640.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317626,73604211756630016,,0,3102,,-990,-160.0,-620.0,-50.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317627,73604212307197952,,0,3102,,-990,-150.0,-630.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317628,73604212857896960,,0,3102,,-990,-150.0,-640.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317629,73604213335946601,,0,1423,490.0,-910,-170.0,-610.0,,,2,4,,,,,,,,,,,45458,0,0
317630,73604213312877907,,0,1423,489.0,-830,-130.0,-600.0,,,2,4,,,,,,,,,,,45458,0,0
317631,73604213450933601,,0,3102,489.0,-990,-140.0,-680.0,-18.0,,1,4,274.0,1645.0,,,,,,,,,45459,0,0
317632,73604213518071884,,0,3102,489.0,-980,-130.0,-680.0,-10.0,,1,4,274.0,9964.0,,,,,,,,,45459,0,0
317633,73604213585182457,,0,3102,489.0,-990,-140.0,-680.0,-14.0,,1,4,274.0,10092.0,,,,,,,,,45459,0,0
317634,73604213608265477,,0,3102,460.0,-1130,-300.0,-740.0,,,2,4,,,,,,,,,,,45461,0,0
317635,73604213605166187,,0,450,490.0,-990,-180.0,-710.0,,,2,4,,,,,,,,,,,45458,0,0
317636,73604213605166187,,0,450,489.0,-870,-60.0,-710.0,,,2,4,,,,,,,,,,,45458,0,0
317637,73604217057378304,,0,3102,,-990,-150.0,-620.0,-40.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317638,73604217343211713,,0,3102,489.0,-990,-170.0,-650.0,-57.0,,1,4,274.0,1901.0,,,,,,,,,45459,0,0
317639,73604217406125063,,0,3102,489.0,-1000,-170.0,-650.0,-41.0,,1,4,274.0,2021.0,,,,,,,,,45459,0,0
317640,73604217414632522,,0,3102,490.0,-1130,-300.0,-740.0,,,2,4,,,,,,,,,,,45461,0,0
317641,73604217453461378,,0,450,406.0,-1050,-300.0,-660.0,,,2,4,,,,,,,,,,,45458,0,0
317642,73604221003431936,,0,3102,,-990,-150.0,-650.0,-20.0,0.0,3,4,,,,,,,43211.0,44200.0,,23055669.0,0,0,0
317643,73604221705266433,,0,3102,489.0,-990,-150.0,-680.0,-4.0,,1,4,274.0,2029.0,,,,,,,,,45459,0,0
317644,73604221772519296,,0,3102,95.0,-1120,-300.0,-730.0,,,2,4,,,,,,,,,,,45458,0,0
317645,73604221772519296,,0,3102,460.0,-1040,-210.0,-730.0,,,2,4,,,,,,,,,,,45458,0,0
317646,73604221772404331,,0,3102,489.0,-980,-140.0,-670.0,-14.0,,1,4,274.0,9324.0,,,,,,,,,45459,0,0
317647,73604222017109677,,0,3300,95.0,-1140,-300.0,-750.0,,,2,4,,,,,,,,,,,45461,0,0
317648,73604222017109677,,0,3300,460.0,-1150,-300.0,-760.0,,,2,4,,,,,,,,,,,45461,0,0
317649,73604222020595677,,0,3300,489.0,-990,-140.0,,,,2,4,,,,,,,,,,,45433,0,0
317650,73604221882735951,,0,3300,490.0,-980,-120.0,-760.0,,,2,4,,,,,,,,,,,45458,0,0
